timestamp,device,kwh,location
2026-04-16 22:00:00,Lighting_Floors,3.236,Main
2026-04-16 22:00:00,UPS_Bank,2.11,Main
2026-04-16 22:00:00,Computers,1.832,Main
2026-04-16 23:00:00,HVAC_Main,2.546,Main
2026-04-16 23:00:00,HVAC_Server,1.867,Main
2026-04-16 23:00:00,Lighting_Floors,1.629,Main
2026-04-16 23:00:00,UPS_Bank,3.917,Main
2026-04-16 23:00:00,Computers,3.5,Main
2026-04-17 00:00:00,HVAC_Main,2.185,Main
2026-04-17 00:00:00,HVAC_Server,2.397,Main
2026-04-17 00:00:00,Lighting_Floors,3.021,Main
2026-04-17 00:00:00,UPS_Bank,3.95,Main
2026-04-17 00:00:00,Computers,2.18,Main
2026-04-17 01:00:00,HVAC_Main,2.895,Main
2026-04-17 01:00:00,HVAC_Server,3.841,Main
2026-04-17 01:00:00,Lighting_Floors,3.321,Main
2026-04-17 01:00:00,UPS_Bank,1.749,Main
2026-04-17 01:00:00,Computers,2.259,Main
2026-04-17 02:00:00,HVAC_Main,3.805,Main
2026-04-17 02:00:00,HVAC_Server,1.856,Main
2026-04-17 02:00:00,Lighting_Floors,1.982,Main
2026-04-17 02:00:00,UPS_Bank,3.293,Main
2026-04-17 02:00:00,Computers,3.349,Main
2026-04-17 03:00:00,HVAC_Main,1.597,Main
2026-04-17 03:00:00,HVAC_Server,1.523,Main
2026-04-17 03:00:00,Lighting_Floors,1.89,Main
2026-04-17 03:00:00,UPS_Bank,3.607,Main
2026-04-17 03:00:00,Computers,2.452,Main
2026-04-17 04:00:00,HVAC_Main,2.779,Main
2026-04-17 04:00:00,HVAC_Server,1.872,Main
2026-04-17 04:00:00,Lighting_Floors,2.014,Main
2026-04-17 04:00:00,UPS_Bank,3.651,Main
2026-04-17 04:00:00,Computers,2.043,Main
2026-04-17 05:00:00,HVAC_Main,2.823,Main
2026-04-17 05:00:00,HVAC_Server,1.531,Main
2026-04-17 05:00:00,Lighting_Floors,2.847,Main
2026-04-17 05:00:00,UPS_Bank,3.779,Main
2026-04-17 05:00:00,Computers,3.063,Main
2026-04-17 06:00:00,HVAC_Main,3.757,Main
2026-04-17 06:00:00,HVAC_Server,1.629,Main
2026-04-17 06:00:00,Lighting_Floors,3.494,Main
2026-04-17 06:00:00,UPS_Bank,2.716,Main
2026-04-17 06:00:00,Computers,2.138,Main
2026-04-17 07:00:00,HVAC_Main,3.17,Main
2026-04-17 07:00:00,HVAC_Server,2.332,Main
2026-04-17 07:00:00,Lighting_Floors,2.809,Main
2026-04-17 07:00:00,UPS_Bank,2.712,Main
2026-04-17 07:00:00,Computers,3.797,Main
2026-04-17 08:00:00,HVAC_Main,2.404,Main
2026-04-17 08:00:00,HVAC_Server,3.204,Main
2026-04-17 08:00:00,Lighting_Floors,3.639,Main
2026-04-17 08:00:00,UPS_Bank,2.514,Main
2026-04-17 08:00:00,Computers,2.952,Main
2026-04-17 09:00:00,HVAC_Main,3.34,Main
2026-04-17 09:00:00,HVAC_Server,1.573,Main
2026-04-17 09:00:00,Lighting_Floors,1.771,Main
2026-04-17 09:00:00,UPS_Bank,2.071,Main
2026-04-17 09:00:00,Computers,2.467,Main
2026-04-17 10:00:00,HVAC_Main,3.085,Main
2026-04-17 10:00:00,HVAC_Server,3.774,Main
2026-04-17 10:00:00,Lighting_Floors,3.557,Main
2026-04-17 10:00:00,UPS_Bank,2.45,Main
2026-04-17 10:00:00,Computers,1.522,Main
2026-04-17 11:00:00,HVAC_Main,2.335,Main
2026-04-17 11:00:00,HVAC_Server,2.453,Main
2026-04-17 11:00:00,Lighting_Floors,2.304,Main
2026-04-17 11:00:00,UPS_Bank,3.847,Main
2026-04-17 11:00:00,Computers,3.812,Main
2026-04-17 12:00:00,HVAC_Main,4.438,Main
2026-04-17 12:00:00,HVAC_Server,3.926,Main
2026-04-17 12:00:00,Lighting_Floors,2.426,Main
2026-04-17 12:00:00,UPS_Bank,4.516,Main
2026-04-17 12:00:00,Computers,1.824,Main
2026-04-17 13:00:00,HVAC_Main,2.559,Main
2026-04-17 13:00:00,HVAC_Server,1.831,Main
2026-04-17 13:00:00,Lighting_Floors,3.477,Main
2026-04-17 13:00:00,UPS_Bank,2.957,Main
2026-04-17 13:00:00,Computers,3.44,Main
2026-04-17 14:00:00,HVAC_Main,4.251,Main
2026-04-17 14:00:00,HVAC_Server,4.314,Main
2026-04-17 14:00:00,Lighting_Floors,4.474,Main
2026-04-17 14:00:00,UPS_Bank,2.621,Main
2026-04-17 14:00:00,Computers,2.028,Main
2026-04-17 15:00:00,HVAC_Main,2.132,Main
2026-04-17 15:00:00,HVAC_Server,3.824,Main
2026-04-17 15:00:00,Lighting_Floors,2.439,Main
2026-04-17 15:00:00,UPS_Bank,2.126,Main
2026-04-17 15:00:00,Computers,3.58,Main
2026-04-17 16:00:00,HVAC_Main,4.467,Main
2026-04-17 16:00:00,HVAC_Server,2.75,Main
2026-04-17 16:00:00,Lighting_Floors,7.911,Main
2026-04-17 16:00:00,UPS_Bank,2.16,Main
2026-04-17 16:00:00,Computers,2.463,Main
2026-04-17 17:00:00,HVAC_Main,3.301,Main
2026-04-17 17:00:00,HVAC_Server,2.27,Main
2026-04-17 17:00:00,Lighting_Floors,3.788,Main
2026-04-17 17:00:00,UPS_Bank,2.147,Main
2026-04-17 17:00:00,Computers,3.369,Main
2026-04-17 18:00:00,HVAC_Main,1.64,Main
2026-04-17 18:00:00,HVAC_Server,2.622,Main
2026-04-17 18:00:00,Lighting_Floors,2.328,Main
2026-04-17 18:00:00,UPS_Bank,2.756,Main
2026-04-17 18:00:00,Computers,2.092,Main
2026-04-17 19:00:00,HVAC_Main,1.574,Main
2026-04-17 19:00:00,HVAC_Server,3.532,Main
2026-04-17 19:00:00,Lighting_Floors,3.138,Main
2026-04-17 19:00:00,UPS_Bank,2.306,Main
2026-04-17 19:00:00,Computers,2.471,Main
2026-04-17 20:00:00,HVAC_Main,1.932,Main
2026-04-17 20:00:00,HVAC_Server,3.154,Main
2026-04-17 20:00:00,Lighting_Floors,3.442,Main
2026-04-17 20:00:00,UPS_Bank,1.932,Main
2026-04-17 20:00:00,Computers,2.66,Main
2026-04-17 21:00:00,HVAC_Main,3.235,Main
2026-04-17 21:00:00,HVAC_Server,3.966,Main
2026-04-17 21:00:00,Lighting_Floors,2.967,Main
2026-04-17 21:00:00,UPS_Bank,2.53,Main
2026-04-17 21:00:00,Computers,1.715,Main
2026-04-17 22:00:00,HVAC_Main,3.481,Main
2026-04-17 22:00:00,HVAC_Server,3.266,Main
2026-04-17 22:00:00,Lighting_Floors,1.646,Main
2026-04-17 22:00:00,UPS_Bank,2.424,Main
2026-04-17 22:00:00,Computers,2.163,Main
2026-04-17 23:00:00,HVAC_Main,3.584,Main
2026-04-17 23:00:00,HVAC_Server,1.616,Main
2026-04-17 23:00:00,Lighting_Floors,2.073,Main
2026-04-17 23:00:00,UPS_Bank,3.819,Main
2026-04-17 23:00:00,Computers,2.058,Main
2026-04-18 00:00:00,HVAC_Main,2.232,Main
2026-04-18 00:00:00,HVAC_Server,2.406,Main
2026-04-18 00:00:00,Lighting_Floors,2.207,Main
2026-04-18 00:00:00,UPS_Bank,10.937,Main
2026-04-18 00:00:00,Computers,3.714,Main
2026-04-18 01:00:00,HVAC_Main,1.51,Main
2026-04-18 01:00:00,HVAC_Server,1.809,Main
2026-04-18 01:00:00,Lighting_Floors,2.938,Main
2026-04-18 01:00:00,UPS_Bank,3.583,Main
2026-04-18 01:00:00,Computers,3.468,Main
2026-04-18 02:00:00,HVAC_Main,2.37,Main
2026-04-18 02:00:00,HVAC_Server,3.687,Main
2026-04-18 02:00:00,Lighting_Floors,1.706,Main
2026-04-18 02:00:00,UPS_Bank,2.013,Main
2026-04-18 02:00:00,Computers,2.936,Main
2026-04-18 03:00:00,HVAC_Main,9.263,Main
2026-04-18 03:00:00,HVAC_Server,1.549,Main
2026-04-18 03:00:00,Lighting_Floors,3.217,Main
2026-04-18 03:00:00,UPS_Bank,3.121,Main
2026-04-18 03:00:00,Computers,1.51,Main
2026-04-18 04:00:00,HVAC_Main,2.102,Main
2026-04-18 04:00:00,HVAC_Server,3.34,Main
2026-04-18 04:00:00,Lighting_Floors,1.825,Main
2026-04-18 04:00:00,UPS_Bank,3.504,Main
2026-04-18 04:00:00,Computers,2.619,Main
2026-04-18 05:00:00,HVAC_Main,3.266,Main
2026-04-18 05:00:00,HVAC_Server,1.689,Main
2026-04-18 05:00:00,Lighting_Floors,3.682,Main
2026-04-18 05:00:00,UPS_Bank,3.274,Main
2026-04-18 05:00:00,Computers,1.536,Main
2026-04-18 06:00:00,HVAC_Main,1.619,Main
2026-04-18 06:00:00,HVAC_Server,1.647,Main
2026-04-18 06:00:00,Lighting_Floors,2.704,Main
2026-04-18 06:00:00,UPS_Bank,1.598,Main
2026-04-18 06:00:00,Computers,2.402,Main
2026-04-18 07:00:00,HVAC_Main,2.59,Main
2026-04-18 07:00:00,HVAC_Server,2.921,Main
2026-04-18 07:00:00,Lighting_Floors,3.761,Main
2026-04-18 07:00:00,UPS_Bank,3.32,Main
2026-04-18 07:00:00,Computers,3.142,Main
2026-04-18 08:00:00,HVAC_Main,3.99,Main
2026-04-18 08:00:00,HVAC_Server,3.284,Main
2026-04-18 08:00:00,Lighting_Floors,1.722,Main
2026-04-18 08:00:00,UPS_Bank,2.927,Main
2026-04-18 08:00:00,Computers,3.525,Main
2026-04-18 09:00:00,HVAC_Main,3.952,Main
2026-04-18 09:00:00,HVAC_Server,2.719,Main
2026-04-18 09:00:00,Lighting_Floors,1.775,Main
2026-04-18 09:00:00,UPS_Bank,2.039,Main
2026-04-18 09:00:00,Computers,2.889,Main
2026-04-18 10:00:00,HVAC_Main,1.684,Main
2026-04-18 10:00:00,HVAC_Server,3.775,Main
2026-04-18 10:00:00,Lighting_Floors,2.748,Main
2026-04-18 10:00:00,UPS_Bank,2.214,Main
2026-04-18 10:00:00,Computers,1.506,Main
2026-04-18 11:00:00,HVAC_Main,2.23,Main
2026-04-18 11:00:00,HVAC_Server,3.253,Main
2026-04-18 11:00:00,Lighting_Floors,2.52,Main
2026-04-18 11:00:00,UPS_Bank,3.926,Main
2026-04-18 11:00:00,Computers,3.958,Main
2026-04-18 12:00:00,HVAC_Main,2.994,Main
2026-04-18 12:00:00,HVAC_Server,3.909,Main
2026-04-18 12:00:00,Lighting_Floors,4.735,Main
2026-04-18 12:00:00,UPS_Bank,4.258,Main
2026-04-18 12:00:00,Computers,4.48,Main
2026-04-18 13:00:00,HVAC_Main,3.614,Main
2026-04-18 13:00:00,HVAC_Server,2.668,Main
2026-04-18 13:00:00,Lighting_Floors,3.894,Main
2026-04-18 13:00:00,UPS_Bank,4.442,Main
2026-04-18 13:00:00,Computers,4.53,Main
2026-04-18 14:00:00,HVAC_Main,4.661,Main
2026-04-18 14:00:00,HVAC_Server,1.871,Main
2026-04-18 14:00:00,Lighting_Floors,4.561,Main
2026-04-18 14:00:00,UPS_Bank,4.479,Main
2026-04-18 14:00:00,Computers,2.781,Main
2026-04-18 15:00:00,HVAC_Main,1.905,Main
2026-04-18 15:00:00,HVAC_Server,2.547,Main
2026-04-18 15:00:00,Lighting_Floors,2.672,Main
2026-04-18 15:00:00,UPS_Bank,4.579,Main
2026-04-18 15:00:00,Computers,2.397,Main
2026-04-18 16:00:00,HVAC_Main,1.93,Main
2026-04-18 16:00:00,HVAC_Server,3.052,Main
2026-04-18 16:00:00,Lighting_Floors,2.246,Main
2026-04-18 16:00:00,UPS_Bank,3.535,Main
2026-04-18 16:00:00,Computers,3.75,Main
2026-04-18 17:00:00,HVAC_Main,3.965,Main
2026-04-18 17:00:00,HVAC_Server,3.81,Main
2026-04-18 17:00:00,Lighting_Floors,2.789,Main
2026-04-18 17:00:00,UPS_Bank,2.929,Main
2026-04-18 17:00:00,Computers,3.157,Main
2026-04-18 18:00:00,HVAC_Main,3.954,Main
2026-04-18 18:00:00,HVAC_Server,3.94,Main
2026-04-18 18:00:00,Lighting_Floors,3.276,Main
2026-04-18 18:00:00,UPS_Bank,2.004,Main
2026-04-18 18:00:00,Computers,2.46,Main
2026-04-18 19:00:00,HVAC_Main,2.984,Main
2026-04-18 19:00:00,HVAC_Server,2.814,Main
2026-04-18 19:00:00,Lighting_Floors,3.415,Main
2026-04-18 19:00:00,UPS_Bank,3.059,Main
2026-04-18 19:00:00,Computers,3.066,Main
2026-04-18 20:00:00,HVAC_Main,2.219,Main
2026-04-18 20:00:00,HVAC_Server,3.789,Main
2026-04-18 20:00:00,Lighting_Floors,1.635,Main
2026-04-18 20:00:00,UPS_Bank,1.786,Main
2026-04-18 20:00:00,Computers,3.934,Main
2026-04-18 21:00:00,HVAC_Main,2.652,Main
2026-04-18 21:00:00,HVAC_Server,2.838,Main
2026-04-18 21:00:00,Lighting_Floors,3.466,Main
2026-04-18 21:00:00,UPS_Bank,2.77,Main
2026-04-18 21:00:00,Computers,3.168,Main
2026-04-18 22:00:00,HVAC_Main,3.733,Main
2026-04-18 22:00:00,HVAC_Server,2.905,Main
2026-04-18 22:00:00,Lighting_Floors,3.762,Main
2026-04-18 22:00:00,UPS_Bank,2.835,Main
2026-04-18 22:00:00,Computers,1.753,Main
2026-04-18 23:00:00,HVAC_Main,3.276,Main
2026-04-18 23:00:00,HVAC_Server,3.179,Main
2026-04-18 23:00:00,Lighting_Floors,1.77,Main
2026-04-18 23:00:00,UPS_Bank,2.748,Main
2026-04-18 23:00:00,Computers,2.492,Main
2026-04-19 00:00:00,HVAC_Main,3.366,Main
2026-04-19 00:00:00,HVAC_Server,2.098,Main
2026-04-19 00:00:00,Lighting_Floors,2.076,Main
2026-04-19 00:00:00,UPS_Bank,3.688,Main
2026-04-19 00:00:00,Computers,3.306,Main
2026-04-19 01:00:00,HVAC_Main,3.019,Main
2026-04-19 01:00:00,HVAC_Server,1.971,Main
2026-04-19 01:00:00,Lighting_Floors,2.99,Main
2026-04-19 01:00:00,UPS_Bank,3.973,Main
2026-04-19 01:00:00,Computers,2.461,Main
2026-04-19 02:00:00,HVAC_Main,3.892,Main
2026-04-19 02:00:00,HVAC_Server,1.69,Main
2026-04-19 02:00:00,Lighting_Floors,2.44,Main
2026-04-19 02:00:00,UPS_Bank,1.87,Main
2026-04-19 02:00:00,Computers,2.388,Main
2026-04-19 03:00:00,HVAC_Main,1.573,Main
2026-04-19 03:00:00,HVAC_Server,2.18,Main
2026-04-19 03:00:00,Lighting_Floors,2.435,Main
2026-04-19 03:00:00,UPS_Bank,3.003,Main
2026-04-19 03:00:00,Computers,1.504,Main
2026-04-19 04:00:00,HVAC_Main,2.67,Main
2026-04-19 04:00:00,HVAC_Server,2.394,Main
2026-04-19 04:00:00,Lighting_Floors,2.605,Main
2026-04-19 04:00:00,UPS_Bank,1.571,Main
2026-04-19 04:00:00,Computers,2.05,Main
2026-04-19 05:00:00,HVAC_Main,3.639,Main
2026-04-19 05:00:00,HVAC_Server,3.84,Main
2026-04-19 05:00:00,Lighting_Floors,3.833,Main
2026-04-19 05:00:00,UPS_Bank,2.13,Main
2026-04-19 05:00:00,Computers,2.43,Main
2026-04-19 06:00:00,HVAC_Main,3.113,Main
2026-04-19 06:00:00,HVAC_Server,3.854,Main
2026-04-19 06:00:00,Lighting_Floors,3.811,Main
2026-04-19 06:00:00,UPS_Bank,3.749,Main
2026-04-19 06:00:00,Computers,2.124,Main
2026-04-19 07:00:00,HVAC_Main,3.359,Main
2026-04-19 07:00:00,HVAC_Server,1.891,Main
2026-04-19 07:00:00,Lighting_Floors,3.366,Main
2026-04-19 07:00:00,UPS_Bank,2.149,Main
2026-04-19 07:00:00,Computers,3.839,Main
2026-04-19 08:00:00,HVAC_Main,2.459,Main
2026-04-19 08:00:00,HVAC_Server,3.427,Main
2026-04-19 08:00:00,Lighting_Floors,1.6,Main
2026-04-19 08:00:00,UPS_Bank,2.185,Main
2026-04-19 08:00:00,Computers,3.271,Main
2026-04-19 09:00:00,HVAC_Main,3.011,Main
2026-04-19 09:00:00,HVAC_Server,3.752,Main
2026-04-19 09:00:00,Lighting_Floors,1.585,Main
2026-04-19 09:00:00,UPS_Bank,3.048,Main
2026-04-19 09:00:00,Computers,3.308,Main
2026-04-19 10:00:00,HVAC_Main,3.17,Main
2026-04-19 10:00:00,HVAC_Server,2.307,Main
2026-04-19 10:00:00,Lighting_Floors,3.907,Main
2026-04-19 10:00:00,UPS_Bank,3.789,Main
2026-04-19 10:00:00,Computers,3.908,Main
2026-04-19 11:00:00,HVAC_Main,2.91,Main
2026-04-19 11:00:00,HVAC_Server,2.238,Main
2026-04-19 11:00:00,Lighting_Floors,2.208,Main
2026-04-19 11:00:00,UPS_Bank,1.761,Main
2026-04-19 11:00:00,Computers,1.607,Main
2026-04-19 12:00:00,HVAC_Main,4.735,Main
2026-04-19 12:00:00,HVAC_Server,3.181,Main
2026-04-19 12:00:00,Lighting_Floors,2.821,Main
2026-04-19 12:00:00,UPS_Bank,4.579,Main
2026-04-19 12:00:00,Computers,2.527,Main
2026-04-19 13:00:00,HVAC_Main,2.199,Main
2026-04-19 13:00:00,HVAC_Server,4.16,Main
2026-04-19 13:00:00,Lighting_Floors,2.343,Main
2026-04-19 13:00:00,UPS_Bank,3.94,Main
2026-04-19 13:00:00,Computers,4.247,Main
2026-04-19 14:00:00,HVAC_Main,1.881,Main
2026-04-19 14:00:00,HVAC_Server,4.611,Main
2026-04-19 14:00:00,Lighting_Floors,1.846,Main
2026-04-19 14:00:00,UPS_Bank,1.87,Main
2026-04-19 14:00:00,Computers,4.72,Main
2026-04-19 15:00:00,HVAC_Main,3.113,Main
2026-04-19 15:00:00,HVAC_Server,4.012,Main
2026-04-19 15:00:00,Lighting_Floors,4.474,Main
2026-04-19 15:00:00,UPS_Bank,4.221,Main
2026-04-19 15:00:00,Computers,4.404,Main
2026-04-19 16:00:00,HVAC_Main,2.859,Main
2026-04-19 16:00:00,HVAC_Server,2.14,Main
2026-04-19 16:00:00,Lighting_Floors,3.187,Main
2026-04-19 16:00:00,UPS_Bank,2.978,Main
2026-04-19 16:00:00,Computers,3.876,Main
2026-04-19 17:00:00,HVAC_Main,3.825,Main
2026-04-19 17:00:00,HVAC_Server,3.828,Main
2026-04-19 17:00:00,Lighting_Floors,3.293,Main
2026-04-19 17:00:00,UPS_Bank,2.602,Main
2026-04-19 17:00:00,Computers,2.573,Main
2026-04-19 18:00:00,HVAC_Main,3.554,Main
2026-04-19 18:00:00,HVAC_Server,2.169,Main
2026-04-19 18:00:00,Lighting_Floors,1.576,Main
2026-04-19 18:00:00,UPS_Bank,2.017,Main
2026-04-19 18:00:00,Computers,8.958,Main
2026-04-19 19:00:00,HVAC_Main,3.018,Main
2026-04-19 19:00:00,HVAC_Server,3.125,Main
2026-04-19 19:00:00,Lighting_Floors,3.277,Main
2026-04-19 19:00:00,UPS_Bank,2.492,Main
2026-04-19 19:00:00,Computers,3.049,Main
2026-04-19 20:00:00,HVAC_Main,2.687,Main
2026-04-19 20:00:00,HVAC_Server,3.312,Main
2026-04-19 20:00:00,Lighting_Floors,2.752,Main
2026-04-19 20:00:00,UPS_Bank,3.416,Main
2026-04-19 20:00:00,Computers,1.657,Main
2026-04-19 21:00:00,HVAC_Main,3.641,Main
2026-04-19 21:00:00,HVAC_Server,3.651,Main
2026-04-19 21:00:00,Lighting_Floors,3.666,Main
2026-04-19 21:00:00,UPS_Bank,2.41,Main
2026-04-19 21:00:00,Computers,2.807,Main
2026-04-19 22:00:00,HVAC_Main,3.314,Main
2026-04-19 22:00:00,HVAC_Server,2.292,Main
2026-04-19 22:00:00,Lighting_Floors,2.327,Main
2026-04-19 22:00:00,UPS_Bank,2.834,Main
2026-04-19 22:00:00,Computers,2.471,Main
2026-04-19 23:00:00,HVAC_Main,2.866,Main
2026-04-19 23:00:00,HVAC_Server,3.738,Main
2026-04-19 23:00:00,Lighting_Floors,2.103,Main
2026-04-19 23:00:00,UPS_Bank,1.659,Main
2026-04-19 23:00:00,Computers,1.647,Main
