timestamp,device,kwh,location
2026-04-15T21:00:00,AC,2.178,Bedroom
2026-04-15T21:30:00,AC,2.14,Bedroom
2026-04-15T22:00:00,AC,2.271,Bedroom
2026-04-15T22:30:00,AC,2.07,Bedroom
2026-04-15T23:00:00,AC,3.362,Bedroom
2026-04-15T23:30:00,AC,2.852,Bedroom
2026-04-16T00:00:00,AC,3.491,Bedroom
2026-04-16T00:30:00,AC,3.341,Bedroom
2026-04-16T01:00:00,AC,2.939,Bedroom
2026-04-16T01:30:00,AC,2.804,Bedroom
2026-04-16T02:00:00,AC,0.041,Bedroom
2026-04-16T02:30:00,AC,0.035,Bedroom
2026-04-16T03:00:00,AC,0.036,Bedroom
2026-04-16T03:30:00,AC,0.039,Bedroom
2026-04-16T04:00:00,AC,0.004,Bedroom
2026-04-16T04:30:00,AC,0.018,Bedroom
2026-04-16T05:00:00,AC,0.006,Bedroom
2026-04-16T05:30:00,AC,0.043,Bedroom
2026-04-16T06:00:00,AC,0.287,Bedroom
2026-04-16T06:30:00,AC,0.199,Bedroom
2026-04-16T07:00:00,AC,0.119,Bedroom
2026-04-16T07:30:00,AC,0.193,Bedroom
2026-04-16T08:00:00,AC,0.728,Bedroom
2026-04-16T08:30:00,AC,1.011,Bedroom
2026-04-16T09:00:00,AC,0.946,Bedroom
2026-04-16T09:30:00,AC,1.121,Bedroom
2026-04-16T10:00:00,AC,0.831,Bedroom
2026-04-16T10:30:00,AC,0.584,Bedroom
2026-04-16T11:00:00,AC,0.999,Bedroom
2026-04-16T11:30:00,AC,1.033,Bedroom
2026-04-16T12:00:00,AC,0.893,Bedroom
2026-04-16T12:30:00,AC,1.04,Bedroom
2026-04-16T13:00:00,AC,0.846,Bedroom
2026-04-16T13:30:00,AC,0.866,Bedroom
2026-04-16T14:00:00,AC,0.799,Bedroom
2026-04-16T14:30:00,AC,0.518,Bedroom
2026-04-16T15:00:00,AC,0.576,Bedroom
2026-04-16T15:30:00,AC,0.522,Bedroom
2026-04-16T16:00:00,AC,0.945,Bedroom
2026-04-16T16:30:00,AC,0.72,Bedroom
2026-04-16T17:00:00,AC,0.856,Bedroom
2026-04-16T17:30:00,AC,1.135,Bedroom
2026-04-16T18:00:00,AC,0.175,Bedroom
2026-04-16T18:30:00,AC,0.223,Bedroom
2026-04-16T19:00:00,AC,0.327,Bedroom
2026-04-16T19:30:00,AC,0.169,Bedroom
2026-04-16T20:00:00,AC,0.123,Bedroom
2026-04-16T20:30:00,AC,0.187,Bedroom
2026-04-16T21:00:00,AC,2.081,Bedroom
2026-04-16T21:30:00,AC,2.465,Bedroom
2026-04-16T22:00:00,AC,2.404,Bedroom
2026-04-16T22:30:00,AC,2.317,Bedroom
2026-04-16T23:00:00,AC,3.41,Bedroom
2026-04-16T23:30:00,AC,3.363,Bedroom
2026-04-17T00:00:00,AC,2.931,Bedroom
2026-04-17T00:30:00,AC,3.425,Bedroom
2026-04-17T01:00:00,AC,3.178,Bedroom
2026-04-17T01:30:00,AC,3.365,Bedroom
2026-04-17T02:00:00,AC,0.045,Bedroom
2026-04-17T02:30:00,AC,0.016,Bedroom
2026-04-17T03:00:00,AC,0.006,Bedroom
2026-04-17T03:30:00,AC,0.011,Bedroom
2026-04-17T04:00:00,AC,0.021,Bedroom
2026-04-17T04:30:00,AC,0.041,Bedroom
2026-04-17T05:00:00,AC,0.043,Bedroom
2026-04-17T05:30:00,AC,0.0,Bedroom
2026-04-17T06:00:00,AC,0.253,Bedroom
2026-04-17T06:30:00,AC,0.225,Bedroom
2026-04-17T07:00:00,AC,0.167,Bedroom
2026-04-17T07:30:00,AC,0.136,Bedroom
2026-04-17T08:00:00,AC,0.736,Bedroom
2026-04-17T08:30:00,AC,1.16,Bedroom
2026-04-17T09:00:00,AC,0.726,Bedroom
2026-04-17T09:30:00,AC,0.863,Bedroom
2026-04-17T10:00:00,AC,0.992,Bedroom
2026-04-17T10:30:00,AC,0.755,Bedroom
2026-04-17T11:00:00,AC,1.18,Bedroom
2026-04-17T11:30:00,AC,1.174,Bedroom
2026-04-17T12:00:00,AC,0.676,Bedroom
2026-04-17T12:30:00,AC,0.848,Bedroom
2026-04-17T13:00:00,AC,0.711,Bedroom
2026-04-17T13:30:00,AC,0.699,Bedroom
2026-04-17T14:00:00,AC,0.526,Bedroom
2026-04-17T14:30:00,AC,0.927,Bedroom
2026-04-17T15:00:00,AC,0.852,Bedroom
2026-04-17T15:30:00,AC,0.536,Bedroom
2026-04-17T16:00:00,AC,0.695,Bedroom
2026-04-17T16:30:00,AC,1.136,Bedroom
2026-04-17T17:00:00,AC,0.668,Bedroom
2026-04-17T17:30:00,AC,0.601,Bedroom
2026-04-17T18:00:00,AC,0.247,Bedroom
2026-04-17T18:30:00,AC,0.396,Bedroom
2026-04-17T19:00:00,AC,0.173,Bedroom
2026-04-17T19:30:00,AC,0.302,Bedroom
2026-04-17T20:00:00,AC,0.328,Bedroom
2026-04-17T20:30:00,AC,0.171,Bedroom
2026-04-17T21:00:00,AC,2.364,Bedroom
2026-04-17T21:30:00,AC,2.184,Bedroom
2026-04-17T22:00:00,AC,2.316,Bedroom
2026-04-17T22:30:00,AC,2.317,Bedroom
2026-04-17T23:00:00,AC,3.175,Bedroom
2026-04-17T23:30:00,AC,2.863,Bedroom
2026-04-18T00:00:00,AC,3.385,Bedroom
2026-04-18T00:30:00,AC,3.025,Bedroom
2026-04-18T01:00:00,AC,2.931,Bedroom
2026-04-18T01:30:00,AC,2.829,Bedroom
2026-04-18T02:00:00,AC,0.03,Bedroom
2026-04-18T02:30:00,AC,0.034,Bedroom
2026-04-18T03:00:00,AC,0.001,Bedroom
2026-04-18T03:30:00,AC,0.026,Bedroom
2026-04-18T04:00:00,AC,0.011,Bedroom
2026-04-18T04:30:00,AC,0.032,Bedroom
2026-04-18T05:00:00,AC,0.009,Bedroom
2026-04-18T05:30:00,AC,0.035,Bedroom
2026-04-18T06:00:00,AC,0.216,Bedroom
2026-04-18T06:30:00,AC,0.381,Bedroom
2026-04-18T07:00:00,AC,0.141,Bedroom
2026-04-18T07:30:00,AC,0.202,Bedroom
2026-04-18T08:00:00,AC,0.579,Bedroom
2026-04-18T08:30:00,AC,1.147,Bedroom
2026-04-18T09:00:00,AC,1.114,Bedroom
2026-04-18T09:30:00,AC,0.681,Bedroom
2026-04-18T10:00:00,AC,0.962,Bedroom
2026-04-18T10:30:00,AC,1.072,Bedroom
2026-04-18T11:00:00,AC,0.889,Bedroom
2026-04-18T11:30:00,AC,0.871,Bedroom
2026-04-18T12:00:00,AC,0.669,Bedroom
2026-04-18T12:30:00,AC,0.565,Bedroom
2026-04-18T13:00:00,AC,1.128,Bedroom
2026-04-18T13:30:00,AC,1.13,Bedroom
2026-04-18T14:00:00,AC,0.943,Bedroom
2026-04-18T14:30:00,AC,0.737,Bedroom
2026-04-18T15:00:00,AC,0.744,Bedroom
2026-04-18T15:30:00,AC,1.008,Bedroom
2026-04-18T16:00:00,AC,1.128,Bedroom
2026-04-18T16:30:00,AC,1.121,Bedroom
2026-04-18T17:00:00,AC,1.046,Bedroom
2026-04-18T17:30:00,AC,0.949,Bedroom
2026-04-18T18:00:00,AC,0.125,Bedroom
2026-04-18T18:30:00,AC,0.148,Bedroom
2026-04-18T19:00:00,AC,0.37,Bedroom
2026-04-18T19:30:00,AC,0.282,Bedroom
2026-04-18T20:00:00,AC,0.103,Bedroom
2026-04-18T20:30:00,AC,0.13,Bedroom
2026-04-18T21:00:00,AC,2.332,Bedroom
2026-04-18T21:30:00,AC,2.003,Bedroom
2026-04-18T22:00:00,AC,2.08,Bedroom
2026-04-18T22:30:00,AC,2.274,Bedroom
2026-04-18T23:00:00,AC,3.284,Bedroom
2026-04-18T23:30:00,AC,3.256,Bedroom
2026-04-19T00:00:00,AC,2.957,Bedroom
2026-04-19T00:30:00,AC,3.299,Bedroom
2026-04-19T01:00:00,AC,2.966,Bedroom
2026-04-19T01:30:00,AC,3.028,Bedroom
2026-04-19T02:00:00,AC,0.037,Bedroom
2026-04-19T02:30:00,AC,0.032,Bedroom
2026-04-19T03:00:00,AC,0.042,Bedroom
2026-04-19T03:30:00,AC,0.033,Bedroom
2026-04-19T04:00:00,AC,0.028,Bedroom
2026-04-19T04:30:00,AC,0.005,Bedroom
2026-04-19T05:00:00,AC,0.018,Bedroom
2026-04-19T05:30:00,AC,0.013,Bedroom
2026-04-19T06:00:00,AC,0.173,Bedroom
2026-04-19T06:30:00,AC,0.392,Bedroom
2026-04-19T07:00:00,AC,0.218,Bedroom
2026-04-19T07:30:00,AC,0.368,Bedroom
2026-04-19T08:00:00,AC,0.942,Bedroom
2026-04-19T08:30:00,AC,1.056,Bedroom
2026-04-19T09:00:00,AC,0.852,Bedroom
2026-04-19T09:30:00,AC,0.904,Bedroom
2026-04-19T10:00:00,AC,0.845,Bedroom
2026-04-19T10:30:00,AC,0.637,Bedroom
2026-04-19T11:00:00,AC,1.006,Bedroom
2026-04-19T11:30:00,AC,0.697,Bedroom
2026-04-19T12:00:00,AC,0.517,Bedroom
2026-04-19T12:30:00,AC,0.952,Bedroom
2026-04-19T13:00:00,AC,0.624,Bedroom
2026-04-19T13:30:00,AC,1.158,Bedroom
2026-04-19T14:00:00,AC,1.168,Bedroom
2026-04-19T14:30:00,AC,1.14,Bedroom
2026-04-19T15:00:00,AC,0.759,Bedroom
2026-04-19T15:30:00,AC,0.511,Bedroom
2026-04-19T16:00:00,AC,1.15,Bedroom
2026-04-19T16:30:00,AC,0.8,Bedroom
2026-04-19T17:00:00,AC,1.177,Bedroom
2026-04-19T17:30:00,AC,1.175,Bedroom
2026-04-19T18:00:00,AC,0.356,Bedroom
2026-04-19T18:30:00,AC,0.188,Bedroom
2026-04-19T19:00:00,AC,0.216,Bedroom
2026-04-19T19:30:00,AC,0.355,Bedroom
2026-04-19T20:00:00,AC,0.195,Bedroom
2026-04-19T20:30:00,AC,0.151,Bedroom
2026-04-19T21:00:00,AC,2.278,Bedroom
2026-04-19T21:30:00,AC,2.468,Bedroom
2026-04-19T22:00:00,AC,2.348,Bedroom
2026-04-19T22:30:00,AC,2.285,Bedroom
2026-04-19T23:00:00,AC,2.868,Bedroom
2026-04-19T23:30:00,AC,3.231,Bedroom
2026-04-20T00:00:00,AC,3.493,Bedroom
2026-04-20T00:30:00,AC,2.898,Bedroom
2026-04-20T01:00:00,AC,3.163,Bedroom
2026-04-20T01:30:00,AC,3.414,Bedroom
2026-04-20T02:00:00,AC,0.037,Bedroom
2026-04-20T02:30:00,AC,0.035,Bedroom
2026-04-20T03:00:00,AC,0.035,Bedroom
2026-04-20T03:30:00,AC,0.018,Bedroom
2026-04-20T04:00:00,AC,0.015,Bedroom
2026-04-20T04:30:00,AC,0.04,Bedroom
2026-04-20T05:00:00,AC,0.041,Bedroom
2026-04-20T05:30:00,AC,0.043,Bedroom
2026-04-20T06:00:00,AC,0.374,Bedroom
2026-04-20T06:30:00,AC,0.253,Bedroom
2026-04-20T07:00:00,AC,0.25,Bedroom
2026-04-20T07:30:00,AC,0.339,Bedroom
2026-04-20T08:00:00,AC,0.955,Bedroom
2026-04-20T08:30:00,AC,0.991,Bedroom
2026-04-20T09:00:00,AC,1.057,Bedroom
2026-04-20T09:30:00,AC,1.123,Bedroom
2026-04-20T10:00:00,AC,0.737,Bedroom
2026-04-20T10:30:00,AC,0.763,Bedroom
2026-04-20T11:00:00,AC,0.566,Bedroom
2026-04-20T11:30:00,AC,0.905,Bedroom
2026-04-20T12:00:00,AC,0.525,Bedroom
2026-04-20T12:30:00,AC,0.826,Bedroom
2026-04-20T13:00:00,AC,0.88,Bedroom
2026-04-20T13:30:00,AC,0.701,Bedroom
2026-04-20T14:00:00,AC,0.914,Bedroom
2026-04-20T14:30:00,AC,0.521,Bedroom
2026-04-20T15:00:00,AC,0.526,Bedroom
2026-04-20T15:30:00,AC,1.076,Bedroom
2026-04-20T16:00:00,AC,0.752,Bedroom
2026-04-20T16:30:00,AC,0.589,Bedroom
2026-04-20T17:00:00,AC,0.866,Bedroom
2026-04-20T17:30:00,AC,1.039,Bedroom
2026-04-20T18:00:00,AC,0.165,Bedroom
2026-04-20T18:30:00,AC,0.287,Bedroom
2026-04-20T19:00:00,AC,0.126,Bedroom
2026-04-20T19:30:00,AC,0.116,Bedroom
2026-04-20T20:00:00,AC,0.259,Bedroom
2026-04-20T20:30:00,AC,0.262,Bedroom
2026-04-20T21:00:00,AC,2.319,Bedroom
2026-04-20T21:30:00,AC,2.363,Bedroom
2026-04-20T22:00:00,AC,2.488,Bedroom
2026-04-20T22:30:00,AC,2.258,Bedroom
2026-04-20T23:00:00,AC,3.026,Bedroom
2026-04-20T23:30:00,AC,3.357,Bedroom
2026-04-21T00:00:00,AC,0.014,Bedroom
2026-04-21T00:30:00,AC,0.022,Bedroom
2026-04-21T01:00:00,AC,0.004,Bedroom
2026-04-21T01:30:00,AC,0.001,Bedroom
2026-04-21T02:00:00,AC,0.048,Bedroom
2026-04-21T02:30:00,AC,0.042,Bedroom
2026-04-21T03:00:00,AC,0.035,Bedroom
2026-04-21T03:30:00,AC,0.02,Bedroom
2026-04-21T04:00:00,AC,0.009,Bedroom
2026-04-21T04:30:00,AC,0.008,Bedroom
2026-04-21T05:00:00,AC,0.013,Bedroom
2026-04-21T05:30:00,AC,0.027,Bedroom
2026-04-21T06:00:00,AC,0.314,Bedroom
2026-04-21T06:30:00,AC,0.298,Bedroom
2026-04-21T07:00:00,AC,0.184,Bedroom
2026-04-21T07:30:00,AC,0.386,Bedroom
2026-04-21T08:00:00,AC,1.017,Bedroom
2026-04-21T08:30:00,AC,0.888,Bedroom
2026-04-21T09:00:00,AC,0.928,Bedroom
2026-04-21T09:30:00,AC,0.794,Bedroom
2026-04-21T10:00:00,AC,0.673,Bedroom
2026-04-21T10:30:00,AC,0.749,Bedroom
2026-04-21T11:00:00,AC,1.03,Bedroom
2026-04-21T11:30:00,AC,0.51,Bedroom
2026-04-21T12:00:00,AC,0.581,Bedroom
2026-04-21T12:30:00,AC,0.532,Bedroom
2026-04-21T13:00:00,AC,0.529,Bedroom
2026-04-21T13:30:00,AC,1.099,Bedroom
2026-04-21T14:00:00,AC,0.993,Bedroom
2026-04-21T14:30:00,AC,0.832,Bedroom
2026-04-21T15:00:00,AC,0.568,Bedroom
2026-04-21T15:30:00,AC,0.844,Bedroom
2026-04-21T16:00:00,AC,0.831,Bedroom
2026-04-21T16:30:00,AC,0.621,Bedroom
2026-04-21T17:00:00,AC,0.804,Bedroom
2026-04-21T17:30:00,AC,0.779,Bedroom
2026-04-21T18:00:00,AC,0.285,Bedroom
2026-04-21T18:30:00,AC,0.291,Bedroom
2026-04-21T19:00:00,AC,0.114,Bedroom
2026-04-21T19:30:00,AC,0.212,Bedroom
2026-04-21T20:00:00,AC,0.288,Bedroom
2026-04-21T20:30:00,AC,0.251,Bedroom
2026-04-21T21:00:00,AC,2.428,Bedroom
2026-04-21T21:30:00,AC,2.329,Bedroom
2026-04-21T22:00:00,AC,2.081,Bedroom
2026-04-21T22:30:00,AC,2.035,Bedroom
2026-04-21T23:00:00,AC,0.293,Bedroom
2026-04-21T23:30:00,AC,0.108,Bedroom
2026-04-22T00:00:00,AC,0.029,Bedroom
2026-04-22T00:30:00,AC,0.047,Bedroom
2026-04-22T01:00:00,AC,0.029,Bedroom
2026-04-22T01:30:00,AC,0.019,Bedroom
2026-04-22T02:00:00,AC,0.032,Bedroom
2026-04-22T02:30:00,AC,0.023,Bedroom
2026-04-22T03:00:00,AC,0.027,Bedroom
2026-04-22T03:30:00,AC,0.047,Bedroom
2026-04-22T04:00:00,AC,0.019,Bedroom
2026-04-22T04:30:00,AC,0.048,Bedroom
2026-04-22T05:00:00,AC,0.045,Bedroom
2026-04-22T05:30:00,AC,0.01,Bedroom
2026-04-22T06:00:00,AC,0.121,Bedroom
2026-04-22T06:30:00,AC,0.13,Bedroom
2026-04-22T07:00:00,AC,0.105,Bedroom
2026-04-22T07:30:00,AC,0.128,Bedroom
2026-04-22T08:00:00,AC,0.978,Bedroom
2026-04-22T08:30:00,AC,0.55,Bedroom
2026-04-22T09:00:00,AC,0.723,Bedroom
2026-04-22T09:30:00,AC,1.091,Bedroom
2026-04-22T10:00:00,AC,0.516,Bedroom
2026-04-22T10:30:00,AC,1.07,Bedroom
2026-04-22T11:00:00,AC,0.697,Bedroom
2026-04-22T11:30:00,AC,0.583,Bedroom
2026-04-22T12:00:00,AC,0.988,Bedroom
2026-04-22T12:30:00,AC,0.94,Bedroom
2026-04-22T13:00:00,AC,1.114,Bedroom
2026-04-22T13:30:00,AC,1.015,Bedroom
2026-04-22T14:00:00,AC,1.062,Bedroom
2026-04-22T14:30:00,AC,0.697,Bedroom
2026-04-22T15:00:00,AC,0.624,Bedroom
2026-04-22T15:30:00,AC,1.025,Bedroom
2026-04-22T16:00:00,AC,1.065,Bedroom
2026-04-22T16:30:00,AC,1.193,Bedroom
2026-04-22T17:00:00,AC,0.789,Bedroom
2026-04-22T17:30:00,AC,0.76,Bedroom
2026-04-22T18:00:00,AC,0.333,Bedroom
2026-04-22T18:30:00,AC,0.202,Bedroom
2026-04-22T19:00:00,AC,0.379,Bedroom
2026-04-22T19:30:00,AC,0.358,Bedroom
2026-04-22T20:00:00,AC,0.229,Bedroom
2026-04-22T20:30:00,AC,0.325,Bedroom
2026-04-22T21:00:00,AC,2.377,Bedroom
2026-04-22T21:30:00,AC,2.052,Bedroom
2026-04-22T22:00:00,AC,2.451,Bedroom
2026-04-22T22:30:00,AC,2.253,Bedroom
2026-04-22T23:00:00,AC,0.348,Bedroom
2026-04-22T23:30:00,AC,0.196,Bedroom
2026-04-23T00:00:00,AC,3.427,Bedroom
2026-04-23T00:30:00,AC,3.072,Bedroom
2026-04-23T01:00:00,AC,2.808,Bedroom
2026-04-23T01:30:00,AC,3.434,Bedroom
2026-04-23T02:00:00,AC,0.005,Bedroom
2026-04-23T02:30:00,AC,0.016,Bedroom
2026-04-23T03:00:00,AC,0.048,Bedroom
2026-04-23T03:30:00,AC,0.048,Bedroom
2026-04-23T04:00:00,AC,0.029,Bedroom
2026-04-23T04:30:00,AC,0.032,Bedroom
2026-04-23T05:00:00,AC,0.022,Bedroom
2026-04-23T05:30:00,AC,0.015,Bedroom
2026-04-23T06:00:00,AC,0.199,Bedroom
2026-04-23T06:30:00,AC,0.302,Bedroom
2026-04-23T07:00:00,AC,0.326,Bedroom
2026-04-23T07:30:00,AC,0.337,Bedroom
2026-04-23T08:00:00,AC,1.053,Bedroom
2026-04-23T08:30:00,AC,0.564,Bedroom
2026-04-23T09:00:00,AC,0.846,Bedroom
2026-04-23T09:30:00,AC,0.54,Bedroom
2026-04-23T10:00:00,AC,0.885,Bedroom
2026-04-23T10:30:00,AC,0.809,Bedroom
2026-04-23T11:00:00,AC,1.121,Bedroom
2026-04-23T11:30:00,AC,0.746,Bedroom
2026-04-23T12:00:00,AC,0.582,Bedroom
2026-04-23T12:30:00,AC,0.6,Bedroom
2026-04-23T13:00:00,AC,1.033,Bedroom
2026-04-23T13:30:00,AC,0.933,Bedroom
2026-04-23T14:00:00,AC,0.571,Bedroom
2026-04-23T14:30:00,AC,0.559,Bedroom
2026-04-23T15:00:00,AC,0.991,Bedroom
2026-04-23T15:30:00,AC,0.551,Bedroom
2026-04-23T16:00:00,AC,1.075,Bedroom
2026-04-23T16:30:00,AC,0.994,Bedroom
2026-04-23T17:00:00,AC,0.557,Bedroom
2026-04-23T17:30:00,AC,0.559,Bedroom
2026-04-23T18:00:00,AC,0.396,Bedroom
2026-04-23T18:30:00,AC,0.212,Bedroom
2026-04-23T19:00:00,AC,0.211,Bedroom
2026-04-23T19:30:00,AC,0.344,Bedroom
2026-04-23T20:00:00,AC,0.384,Bedroom
2026-04-23T20:30:00,AC,0.396,Bedroom
2026-04-23T21:00:00,AC,2.377,Bedroom
2026-04-23T21:30:00,AC,2.188,Bedroom
2026-04-23T22:00:00,AC,2.042,Bedroom
2026-04-23T22:30:00,AC,2.389,Bedroom
2026-04-23T23:00:00,AC,3.191,Bedroom
2026-04-23T23:30:00,AC,3.097,Bedroom
2026-04-24T00:00:00,AC,3.434,Bedroom
2026-04-24T00:30:00,AC,2.878,Bedroom
2026-04-24T01:00:00,AC,3.145,Bedroom
2026-04-24T01:30:00,AC,2.808,Bedroom
2026-04-24T02:00:00,AC,0.023,Bedroom
2026-04-24T02:30:00,AC,0.003,Bedroom
2026-04-24T03:00:00,AC,0.006,Bedroom
2026-04-24T03:30:00,AC,0.006,Bedroom
2026-04-24T04:00:00,AC,0.032,Bedroom
2026-04-24T04:30:00,AC,0.037,Bedroom
2026-04-24T05:00:00,AC,0.029,Bedroom
2026-04-24T05:30:00,AC,0.048,Bedroom
2026-04-24T06:00:00,AC,0.212,Bedroom
2026-04-24T06:30:00,AC,0.186,Bedroom
2026-04-24T07:00:00,AC,0.361,Bedroom
2026-04-24T07:30:00,AC,0.167,Bedroom
2026-04-24T08:00:00,AC,1.174,Bedroom
2026-04-24T08:30:00,AC,0.509,Bedroom
2026-04-24T09:00:00,AC,1.179,Bedroom
2026-04-24T09:30:00,AC,0.53,Bedroom
2026-04-24T10:00:00,AC,1.124,Bedroom
2026-04-24T10:30:00,AC,0.869,Bedroom
2026-04-24T11:00:00,AC,1.195,Bedroom
2026-04-24T11:30:00,AC,0.552,Bedroom
2026-04-24T12:00:00,AC,0.888,Bedroom
2026-04-24T12:30:00,AC,1.179,Bedroom
2026-04-24T13:00:00,AC,0.866,Bedroom
2026-04-24T13:30:00,AC,0.941,Bedroom
2026-04-24T14:00:00,AC,0.987,Bedroom
2026-04-24T14:30:00,AC,0.818,Bedroom
2026-04-24T15:00:00,AC,0.939,Bedroom
2026-04-24T15:30:00,AC,0.909,Bedroom
2026-04-24T16:00:00,AC,1.131,Bedroom
2026-04-24T16:30:00,AC,0.532,Bedroom
2026-04-24T17:00:00,AC,0.697,Bedroom
2026-04-24T17:30:00,AC,1.165,Bedroom
2026-04-24T18:00:00,AC,0.367,Bedroom
2026-04-24T18:30:00,AC,0.237,Bedroom
2026-04-24T19:00:00,AC,0.286,Bedroom
2026-04-24T19:30:00,AC,0.183,Bedroom
2026-04-24T20:00:00,AC,0.156,Bedroom
2026-04-24T20:30:00,AC,0.239,Bedroom
2026-04-24T21:00:00,AC,2.177,Bedroom
2026-04-24T21:30:00,AC,2.292,Bedroom
2026-04-24T22:00:00,AC,2.039,Bedroom
2026-04-24T22:30:00,AC,2.487,Bedroom
2026-04-24T23:00:00,AC,3.49,Bedroom
2026-04-24T23:30:00,AC,3.289,Bedroom
2026-04-25T00:00:00,AC,0.027,Bedroom
2026-04-25T00:30:00,AC,0.015,Bedroom
2026-04-25T01:00:00,AC,0.041,Bedroom
2026-04-25T01:30:00,AC,0.034,Bedroom
2026-04-25T02:00:00,AC,0.008,Bedroom
2026-04-25T02:30:00,AC,0.046,Bedroom
2026-04-25T03:00:00,AC,0.041,Bedroom
2026-04-25T03:30:00,AC,0.047,Bedroom
2026-04-25T04:00:00,AC,0.036,Bedroom
2026-04-25T04:30:00,AC,0.031,Bedroom
2026-04-25T05:00:00,AC,0.021,Bedroom
2026-04-25T05:30:00,AC,0.047,Bedroom
2026-04-25T06:00:00,AC,0.36,Bedroom
2026-04-25T06:30:00,AC,0.114,Bedroom
2026-04-25T07:00:00,AC,0.108,Bedroom
2026-04-25T07:30:00,AC,0.213,Bedroom
2026-04-25T08:00:00,AC,1.067,Bedroom
2026-04-25T08:30:00,AC,1.191,Bedroom
2026-04-25T09:00:00,AC,0.605,Bedroom
2026-04-25T09:30:00,AC,0.916,Bedroom
2026-04-25T10:00:00,AC,0.767,Bedroom
2026-04-25T10:30:00,AC,1.179,Bedroom
2026-04-25T11:00:00,AC,1.089,Bedroom
2026-04-25T11:30:00,AC,1.087,Bedroom
2026-04-25T12:00:00,AC,0.828,Bedroom
2026-04-25T12:30:00,AC,0.79,Bedroom
2026-04-25T13:00:00,AC,0.691,Bedroom
2026-04-25T13:30:00,AC,0.539,Bedroom
2026-04-25T14:00:00,AC,1.105,Bedroom
2026-04-25T14:30:00,AC,1.069,Bedroom
2026-04-25T15:00:00,AC,1.2,Bedroom
2026-04-25T15:30:00,AC,1.198,Bedroom
2026-04-25T16:00:00,AC,0.889,Bedroom
2026-04-25T16:30:00,AC,1.038,Bedroom
2026-04-25T17:00:00,AC,1.161,Bedroom
2026-04-25T17:30:00,AC,1.095,Bedroom
2026-04-25T18:00:00,AC,0.174,Bedroom
2026-04-25T18:30:00,AC,0.235,Bedroom
2026-04-25T19:00:00,AC,0.139,Bedroom
2026-04-25T19:30:00,AC,0.386,Bedroom
2026-04-25T20:00:00,AC,0.282,Bedroom
2026-04-25T20:30:00,AC,0.169,Bedroom
2026-04-25T21:00:00,AC,2.336,Bedroom
2026-04-25T21:30:00,AC,2.309,Bedroom
2026-04-25T22:00:00,AC,2.179,Bedroom
2026-04-25T22:30:00,AC,2.057,Bedroom
2026-04-25T23:00:00,AC,0.301,Bedroom
2026-04-25T23:30:00,AC,0.256,Bedroom
2026-04-26T00:00:00,AC,3.341,Bedroom
2026-04-26T00:30:00,AC,3.164,Bedroom
2026-04-26T01:00:00,AC,3.397,Bedroom
2026-04-26T01:30:00,AC,3.186,Bedroom
2026-04-26T02:00:00,AC,0.028,Bedroom
2026-04-26T02:30:00,AC,0.044,Bedroom
2026-04-26T03:00:00,AC,0.02,Bedroom
2026-04-26T03:30:00,AC,0.007,Bedroom
2026-04-26T04:00:00,AC,0.001,Bedroom
