timestamp,device,kwh,location
2026-04-16 11:00:00,HVAC_Server,2.886,Main
2026-04-16 11:00:00,Lighting_Floors,4.122,Main
2026-04-16 11:00:00,UPS_Bank,2.034,Main
2026-04-16 11:00:00,Computers,4.46,Main
2026-04-16 12:00:00,HVAC_Main,3.739,Main
2026-04-16 12:00:00,HVAC_Server,2.723,Main
2026-04-16 12:00:00,Lighting_Floors,3.525,Main
2026-04-16 12:00:00,UPS_Bank,2.484,Main
2026-04-16 12:00:00,Computers,3.554,Main
2026-04-16 13:00:00,HVAC_Main,1.965,Main
2026-04-16 13:00:00,HVAC_Server,3.345,Main
2026-04-16 13:00:00,Lighting_Floors,4.641,Main
2026-04-16 13:00:00,UPS_Bank,3.01,Main
2026-04-16 13:00:00,Computers,3.043,Main
2026-04-16 14:00:00,HVAC_Main,3.475,Main
2026-04-16 14:00:00,HVAC_Server,1.905,Main
2026-04-16 14:00:00,Lighting_Floors,4.175,Main
2026-04-16 14:00:00,UPS_Bank,3.017,Main
2026-04-16 14:00:00,Computers,4.001,Main
2026-04-16 15:00:00,HVAC_Main,4.683,Main
2026-04-16 15:00:00,HVAC_Server,3.755,Main
2026-04-16 15:00:00,Lighting_Floors,4.772,Main
2026-04-16 15:00:00,UPS_Bank,2.996,Main
2026-04-16 15:00:00,Computers,3.123,Main
2026-04-16 16:00:00,HVAC_Main,2.334,Main
2026-04-16 16:00:00,HVAC_Server,3.546,Main
2026-04-16 16:00:00,Lighting_Floors,1.841,Main
2026-04-16 16:00:00,UPS_Bank,2.181,Main
2026-04-16 16:00:00,Computers,2.751,Main
2026-04-16 17:00:00,HVAC_Main,3.561,Main
2026-04-16 17:00:00,HVAC_Server,1.861,Main
2026-04-16 17:00:00,Lighting_Floors,3.983,Main
2026-04-16 17:00:00,UPS_Bank,3.616,Main
2026-04-16 17:00:00,Computers,2.922,Main
2026-04-16 18:00:00,HVAC_Main,1.713,Main
2026-04-16 18:00:00,HVAC_Server,2.166,Main
2026-04-16 18:00:00,Lighting_Floors,2.369,Main
2026-04-16 18:00:00,UPS_Bank,3.646,Main
2026-04-16 18:00:00,Computers,3.598,Main
2026-04-16 19:00:00,HVAC_Main,2.62,Main
2026-04-16 19:00:00,HVAC_Server,1.645,Main
2026-04-16 19:00:00,Lighting_Floors,3.152,Main
2026-04-16 19:00:00,UPS_Bank,3.296,Main
2026-04-16 19:00:00,Computers,3.582,Main
2026-04-16 20:00:00,HVAC_Main,2.189,Main
2026-04-16 20:00:00,HVAC_Server,5.554,Main
2026-04-16 20:00:00,Lighting_Floors,3.507,Main
2026-04-16 20:00:00,UPS_Bank,3.508,Main
2026-04-16 20:00:00,Computers,1.56,Main
2026-04-16 21:00:00,HVAC_Main,1.949,Main
2026-04-16 21:00:00,HVAC_Server,5.249,Main
2026-04-16 21:00:00,Lighting_Floors,1.794,Main
2026-04-16 21:00:00,UPS_Bank,2.974,Main
2026-04-16 21:00:00,Computers,1.569,Main
2026-04-16 22:00:00,HVAC_Main,3.107,Main
2026-04-16 22:00:00,HVAC_Server,3.505,Main
2026-04-16 22:00:00,Lighting_Floors,3.625,Main
2026-04-16 22:00:00,UPS_Bank,1.653,Main
2026-04-16 22:00:00,Computers,1.931,Main
2026-04-16 23:00:00,HVAC_Main,2.309,Main
2026-04-16 23:00:00,HVAC_Server,3.608,Main
2026-04-16 23:00:00,Lighting_Floors,3.518,Main
2026-04-16 23:00:00,UPS_Bank,3.756,Main
2026-04-16 23:00:00,Computers,2.553,Main
2026-04-17 00:00:00,HVAC_Main,3.5,Main
2026-04-17 00:00:00,HVAC_Server,1.939,Main
2026-04-17 00:00:00,Lighting_Floors,1.833,Main
2026-04-17 00:00:00,UPS_Bank,2.308,Main
2026-04-17 00:00:00,Computers,3.17,Main
2026-04-17 01:00:00,HVAC_Main,2.674,Main
2026-04-17 01:00:00,HVAC_Server,2.556,Main
2026-04-17 01:00:00,Lighting_Floors,1.897,Main
2026-04-17 01:00:00,UPS_Bank,3.724,Main
2026-04-17 01:00:00,Computers,1.922,Main
2026-04-17 02:00:00,HVAC_Main,3.58,Main
2026-04-17 02:00:00,HVAC_Server,3.874,Main
2026-04-17 02:00:00,Lighting_Floors,8.61,Main
2026-04-17 02:00:00,UPS_Bank,2.68,Main
2026-04-17 02:00:00,Computers,3.665,Main
2026-04-17 03:00:00,HVAC_Main,2.806,Main
2026-04-17 03:00:00,HVAC_Server,3.033,Main
2026-04-17 03:00:00,Lighting_Floors,1.767,Main
2026-04-17 03:00:00,UPS_Bank,3.16,Main
2026-04-17 03:00:00,Computers,3.165,Main
2026-04-17 04:00:00,HVAC_Main,2.081,Main
2026-04-17 04:00:00,HVAC_Server,2.402,Main
2026-04-17 04:00:00,Lighting_Floors,2.682,Main
2026-04-17 04:00:00,UPS_Bank,1.832,Main
2026-04-17 04:00:00,Computers,3.642,Main
2026-04-17 05:00:00,HVAC_Main,2.745,Main
2026-04-17 05:00:00,HVAC_Server,3.736,Main
2026-04-17 05:00:00,Lighting_Floors,2.067,Main
2026-04-17 05:00:00,UPS_Bank,2.854,Main
2026-04-17 05:00:00,Computers,2.945,Main
2026-04-17 06:00:00,HVAC_Main,2.177,Main
2026-04-17 06:00:00,HVAC_Server,2.892,Main
2026-04-17 06:00:00,Lighting_Floors,3.205,Main
2026-04-17 06:00:00,UPS_Bank,3.212,Main
2026-04-17 06:00:00,Computers,1.686,Main
2026-04-17 07:00:00,HVAC_Main,2.458,Main
2026-04-17 07:00:00,HVAC_Server,2.268,Main
2026-04-17 07:00:00,Lighting_Floors,2.237,Main
2026-04-17 07:00:00,UPS_Bank,3.713,Main
2026-04-17 07:00:00,Computers,2.131,Main
2026-04-17 08:00:00,HVAC_Main,3.958,Main
2026-04-17 08:00:00,HVAC_Server,3.8,Main
2026-04-17 08:00:00,Lighting_Floors,2.747,Main
2026-04-17 08:00:00,UPS_Bank,2.754,Main
2026-04-17 08:00:00,Computers,2.212,Main
2026-04-17 09:00:00,HVAC_Main,2.263,Main
2026-04-17 09:00:00,HVAC_Server,2.518,Main
2026-04-17 09:00:00,Lighting_Floors,2.122,Main
2026-04-17 09:00:00,UPS_Bank,3.098,Main
2026-04-17 09:00:00,Computers,2.132,Main
2026-04-17 10:00:00,HVAC_Main,3.216,Main
2026-04-17 10:00:00,HVAC_Server,3.413,Main
2026-04-17 10:00:00,Lighting_Floors,3.423,Main
2026-04-17 10:00:00,UPS_Bank,3.848,Main
2026-04-17 10:00:00,Computers,3.253,Main
2026-04-17 11:00:00,HVAC_Main,4.026,Main
2026-04-17 11:00:00,HVAC_Server,1.854,Main
2026-04-17 11:00:00,Lighting_Floors,2.026,Main
2026-04-17 11:00:00,UPS_Bank,3.963,Main
2026-04-17 11:00:00,Computers,3.0,Main
2026-04-17 12:00:00,HVAC_Main,12.887,Main
2026-04-17 12:00:00,HVAC_Server,2.488,Main
2026-04-17 12:00:00,Lighting_Floors,1.843,Main
2026-04-17 12:00:00,UPS_Bank,4.489,Main
2026-04-17 12:00:00,Computers,2.121,Main
2026-04-17 13:00:00,HVAC_Main,1.953,Main
2026-04-17 13:00:00,HVAC_Server,4.259,Main
2026-04-17 13:00:00,Lighting_Floors,3.99,Main
2026-04-17 13:00:00,UPS_Bank,2.1,Main
2026-04-17 13:00:00,Computers,4.36,Main
2026-04-17 14:00:00,HVAC_Main,2.534,Main
2026-04-17 14:00:00,HVAC_Server,3.583,Main
2026-04-17 14:00:00,Lighting_Floors,4.542,Main
2026-04-17 14:00:00,UPS_Bank,4.792,Main
2026-04-17 14:00:00,Computers,3.428,Main
2026-04-17 15:00:00,HVAC_Main,4.67,Main
2026-04-17 15:00:00,HVAC_Server,4.735,Main
2026-04-17 15:00:00,Lighting_Floors,3.279,Main
2026-04-17 15:00:00,UPS_Bank,3.65,Main
2026-04-17 15:00:00,Computers,4.123,Main
2026-04-17 16:00:00,HVAC_Main,2.239,Main
2026-04-17 16:00:00,HVAC_Server,3.102,Main
2026-04-17 16:00:00,Lighting_Floors,3.879,Main
2026-04-17 16:00:00,UPS_Bank,2.62,Main
2026-04-17 16:00:00,Computers,3.874,Main
2026-04-17 17:00:00,HVAC_Main,3.952,Main
2026-04-17 17:00:00,HVAC_Server,3.828,Main
2026-04-17 17:00:00,Lighting_Floors,2.541,Main
2026-04-17 17:00:00,UPS_Bank,2.19,Main
2026-04-17 17:00:00,Computers,3.545,Main
2026-04-17 18:00:00,HVAC_Main,2.713,Main
2026-04-17 18:00:00,HVAC_Server,1.672,Main
2026-04-17 18:00:00,Lighting_Floors,2.758,Main
2026-04-17 18:00:00,UPS_Bank,10.778,Main
2026-04-17 18:00:00,Computers,2.419,Main
2026-04-17 19:00:00,HVAC_Main,3.435,Main
2026-04-17 19:00:00,HVAC_Server,1.764,Main
2026-04-17 19:00:00,Lighting_Floors,2.945,Main
2026-04-17 19:00:00,UPS_Bank,2.85,Main
2026-04-17 19:00:00,Computers,1.546,Main
2026-04-17 20:00:00,HVAC_Main,3.62,Main
2026-04-17 20:00:00,HVAC_Server,1.504,Main
2026-04-17 20:00:00,Lighting_Floors,3.713,Main
2026-04-17 20:00:00,UPS_Bank,2.674,Main
2026-04-17 20:00:00,Computers,2.782,Main
2026-04-17 21:00:00,HVAC_Main,1.85,Main
2026-04-17 21:00:00,HVAC_Server,2.736,Main
2026-04-17 21:00:00,Lighting_Floors,2.543,Main
2026-04-17 21:00:00,UPS_Bank,2.946,Main
2026-04-17 21:00:00,Computers,3.555,Main
2026-04-17 22:00:00,HVAC_Main,3.103,Main
2026-04-17 22:00:00,HVAC_Server,2.186,Main
2026-04-17 22:00:00,Lighting_Floors,1.828,Main
2026-04-17 22:00:00,UPS_Bank,3.823,Main
2026-04-17 22:00:00,Computers,2.063,Main
2026-04-17 23:00:00,HVAC_Main,3.414,Main
2026-04-17 23:00:00,HVAC_Server,2.895,Main
2026-04-17 23:00:00,Lighting_Floors,2.243,Main
2026-04-17 23:00:00,UPS_Bank,3.413,Main
2026-04-17 23:00:00,Computers,3.48,Main
2026-04-18 00:00:00,HVAC_Main,2.026,Main
2026-04-18 00:00:00,HVAC_Server,3.818,Main
2026-04-18 00:00:00,Lighting_Floors,1.568,Main
2026-04-18 00:00:00,UPS_Bank,2.481,Main
2026-04-18 00:00:00,Computers,1.605,Main
2026-04-18 01:00:00,HVAC_Main,3.822,Main
2026-04-18 01:00:00,HVAC_Server,2.972,Main
2026-04-18 01:00:00,Lighting_Floors,2.858,Main
2026-04-18 01:00:00,UPS_Bank,3.787,Main
2026-04-18 01:00:00,Computers,3.87,Main
2026-04-18 02:00:00,HVAC_Main,2.003,Main
2026-04-18 02:00:00,HVAC_Server,1.515,Main
2026-04-18 02:00:00,Lighting_Floors,1.665,Main
2026-04-18 02:00:00,UPS_Bank,3.551,Main
2026-04-18 02:00:00,Computers,3.194,Main
2026-04-18 03:00:00,HVAC_Main,3.91,Main
2026-04-18 03:00:00,HVAC_Server,1.97,Main
2026-04-18 03:00:00,Lighting_Floors,3.45,Main
2026-04-18 03:00:00,UPS_Bank,1.513,Main
2026-04-18 03:00:00,Computers,3.524,Main
2026-04-18 04:00:00,HVAC_Main,2.019,Main
2026-04-18 04:00:00,HVAC_Server,2.38,Main
2026-04-18 04:00:00,Lighting_Floors,3.813,Main
2026-04-18 04:00:00,UPS_Bank,2.263,Main
2026-04-18 04:00:00,Computers,2.642,Main
2026-04-18 05:00:00,HVAC_Main,1.737,Main
2026-04-18 05:00:00,HVAC_Server,3.245,Main
2026-04-18 05:00:00,Lighting_Floors,3.103,Main
2026-04-18 05:00:00,UPS_Bank,1.607,Main
2026-04-18 05:00:00,Computers,1.813,Main
2026-04-18 06:00:00,HVAC_Main,3.493,Main
2026-04-18 06:00:00,HVAC_Server,3.069,Main
2026-04-18 06:00:00,Lighting_Floors,3.053,Main
2026-04-18 06:00:00,UPS_Bank,2.919,Main
2026-04-18 06:00:00,Computers,3.405,Main
2026-04-18 07:00:00,HVAC_Main,1.905,Main
2026-04-18 07:00:00,HVAC_Server,2.94,Main
2026-04-18 07:00:00,Lighting_Floors,3.785,Main
2026-04-18 07:00:00,UPS_Bank,3.634,Main
2026-04-18 07:00:00,Computers,1.826,Main
2026-04-18 08:00:00,HVAC_Main,2.716,Main
2026-04-18 08:00:00,HVAC_Server,3.575,Main
2026-04-18 08:00:00,Lighting_Floors,2.369,Main
2026-04-18 08:00:00,UPS_Bank,3.976,Main
2026-04-18 08:00:00,Computers,3.643,Main
2026-04-18 09:00:00,HVAC_Main,10.636,Main
2026-04-18 09:00:00,HVAC_Server,9.87,Main
2026-04-18 09:00:00,Lighting_Floors,1.681,Main
2026-04-18 09:00:00,UPS_Bank,1.686,Main
2026-04-18 09:00:00,Computers,2.289,Main
2026-04-18 10:00:00,HVAC_Main,3.986,Main
2026-04-18 10:00:00,HVAC_Server,2.964,Main
2026-04-18 10:00:00,Lighting_Floors,2.713,Main
2026-04-18 10:00:00,UPS_Bank,3.526,Main
2026-04-18 10:00:00,Computers,2.003,Main
2026-04-18 11:00:00,HVAC_Main,4.18,Main
2026-04-18 11:00:00,HVAC_Server,4.599,Main
2026-04-18 11:00:00,Lighting_Floors,4.491,Main
2026-04-18 11:00:00,UPS_Bank,2.969,Main
2026-04-18 11:00:00,Computers,2.446,Main
2026-04-18 12:00:00,HVAC_Main,4.442,Main
2026-04-18 12:00:00,HVAC_Server,4.616,Main
2026-04-18 12:00:00,Lighting_Floors,4.303,Main
2026-04-18 12:00:00,UPS_Bank,2.83,Main
2026-04-18 12:00:00,Computers,4.295,Main
2026-04-18 13:00:00,HVAC_Main,2.788,Main
2026-04-18 13:00:00,HVAC_Server,2.125,Main
2026-04-18 13:00:00,Lighting_Floors,4.761,Main
2026-04-18 13:00:00,UPS_Bank,3.634,Main
2026-04-18 13:00:00,Computers,4.704,Main
2026-04-18 14:00:00,HVAC_Main,3.557,Main
2026-04-18 14:00:00,HVAC_Server,2.924,Main
2026-04-18 14:00:00,Lighting_Floors,3.435,Main
2026-04-18 14:00:00,UPS_Bank,4.657,Main
2026-04-18 14:00:00,Computers,1.993,Main
2026-04-18 15:00:00,HVAC_Main,3.553,Main
2026-04-18 15:00:00,HVAC_Server,4.477,Main
2026-04-18 15:00:00,Lighting_Floors,4.657,Main
2026-04-18 15:00:00,UPS_Bank,2.978,Main
2026-04-18 15:00:00,Computers,4.285,Main
2026-04-18 16:00:00,HVAC_Main,3.25,Main
2026-04-18 16:00:00,HVAC_Server,3.124,Main
2026-04-18 16:00:00,Lighting_Floors,2.309,Main
2026-04-18 16:00:00,UPS_Bank,2.789,Main
2026-04-18 16:00:00,Computers,2.762,Main
2026-04-18 17:00:00,HVAC_Main,3.85,Main
2026-04-18 17:00:00,HVAC_Server,2.664,Main
2026-04-18 17:00:00,Lighting_Floors,1.734,Main
2026-04-18 17:00:00,UPS_Bank,3.934,Main
2026-04-18 17:00:00,Computers,3.576,Main
2026-04-18 18:00:00,HVAC_Main,2.039,Main
2026-04-18 18:00:00,HVAC_Server,3.781,Main
2026-04-18 18:00:00,Lighting_Floors,2.477,Main
2026-04-18 18:00:00,UPS_Bank,2.106,Main
2026-04-18 18:00:00,Computers,2.122,Main
2026-04-18 19:00:00,HVAC_Main,2.705,Main
2026-04-18 19:00:00,HVAC_Server,2.522,Main
2026-04-18 19:00:00,Lighting_Floors,1.562,Main
2026-04-18 19:00:00,UPS_Bank,2.84,Main
2026-04-18 19:00:00,Computers,2.79,Main
2026-04-18 20:00:00,HVAC_Main,1.632,Main
2026-04-18 20:00:00,HVAC_Server,3.451,Main
2026-04-18 20:00:00,Lighting_Floors,1.908,Main
2026-04-18 20:00:00,UPS_Bank,3.193,Main
2026-04-18 20:00:00,Computers,2.168,Main
2026-04-18 21:00:00,HVAC_Main,1.649,Main
2026-04-18 21:00:00,HVAC_Server,2.27,Main
2026-04-18 21:00:00,Lighting_Floors,3.651,Main
2026-04-18 21:00:00,UPS_Bank,3.022,Main
2026-04-18 21:00:00,Computers,3.694,Main
2026-04-18 22:00:00,HVAC_Main,1.649,Main
2026-04-18 22:00:00,HVAC_Server,1.923,Main
2026-04-18 22:00:00,Lighting_Floors,1.942,Main
2026-04-18 22:00:00,UPS_Bank,3.265,Main
2026-04-18 22:00:00,Computers,3.176,Main
2026-04-18 23:00:00,HVAC_Main,2.134,Main
2026-04-18 23:00:00,HVAC_Server,3.338,Main
2026-04-18 23:00:00,Lighting_Floors,1.504,Main
2026-04-18 23:00:00,UPS_Bank,3.95,Main
2026-04-18 23:00:00,Computers,1.942,Main
2026-04-19 00:00:00,HVAC_Main,2.904,Main
2026-04-19 00:00:00,HVAC_Server,3.905,Main
2026-04-19 00:00:00,Lighting_Floors,2.288,Main
2026-04-19 00:00:00,UPS_Bank,2.943,Main
2026-04-19 00:00:00,Computers,3.149,Main
2026-04-19 01:00:00,HVAC_Main,3.435,Main
2026-04-19 01:00:00,HVAC_Server,3.385,Main
2026-04-19 01:00:00,Lighting_Floors,1.934,Main
2026-04-19 01:00:00,UPS_Bank,1.518,Main
2026-04-19 01:00:00,Computers,1.93,Main
2026-04-19 02:00:00,HVAC_Main,2.919,Main
2026-04-19 02:00:00,HVAC_Server,2.552,Main
2026-04-19 02:00:00,Lighting_Floors,1.753,Main
2026-04-19 02:00:00,UPS_Bank,2.322,Main
2026-04-19 02:00:00,Computers,1.912,Main
2026-04-19 03:00:00,HVAC_Main,3.136,Main
2026-04-19 03:00:00,HVAC_Server,3.566,Main
2026-04-19 03:00:00,Lighting_Floors,2.065,Main
2026-04-19 03:00:00,UPS_Bank,1.963,Main
2026-04-19 03:00:00,Computers,2.222,Main
2026-04-19 04:00:00,HVAC_Main,3.831,Main
2026-04-19 04:00:00,HVAC_Server,2.704,Main
2026-04-19 04:00:00,Lighting_Floors,2.01,Main
2026-04-19 04:00:00,UPS_Bank,2.93,Main
2026-04-19 04:00:00,Computers,3.522,Main
2026-04-19 05:00:00,HVAC_Main,2.437,Main
2026-04-19 05:00:00,HVAC_Server,2.951,Main
2026-04-19 05:00:00,Lighting_Floors,3.065,Main
2026-04-19 05:00:00,UPS_Bank,3.971,Main
2026-04-19 05:00:00,Computers,1.876,Main
2026-04-19 06:00:00,HVAC_Main,1.516,Main
2026-04-19 06:00:00,HVAC_Server,1.514,Main
2026-04-19 06:00:00,Lighting_Floors,2.299,Main
2026-04-19 06:00:00,UPS_Bank,2.117,Main
2026-04-19 06:00:00,Computers,3.552,Main
2026-04-19 07:00:00,HVAC_Main,2.12,Main
2026-04-19 07:00:00,HVAC_Server,1.607,Main
2026-04-19 07:00:00,Lighting_Floors,3.968,Main
2026-04-19 07:00:00,UPS_Bank,3.311,Main
2026-04-19 07:00:00,Computers,2.364,Main
2026-04-19 08:00:00,HVAC_Main,2.72,Main
2026-04-19 08:00:00,HVAC_Server,2.066,Main
2026-04-19 08:00:00,Lighting_Floors,3.397,Main
2026-04-19 08:00:00,UPS_Bank,3.445,Main
2026-04-19 08:00:00,Computers,1.887,Main
2026-04-19 09:00:00,HVAC_Main,3.12,Main
2026-04-19 09:00:00,HVAC_Server,3.076,Main
2026-04-19 09:00:00,Lighting_Floors,3.062,Main
2026-04-19 09:00:00,UPS_Bank,1.772,Main
2026-04-19 09:00:00,Computers,2.943,Main
2026-04-19 10:00:00,HVAC_Main,3.904,Main
2026-04-19 10:00:00,HVAC_Server,3.652,Main
2026-04-19 10:00:00,Lighting_Floors,2.15,Main
2026-04-19 10:00:00,UPS_Bank,1.945,Main
2026-04-19 10:00:00,Computers,3.333,Main
2026-04-19 11:00:00,HVAC_Main,4.116,Main
2026-04-19 11:00:00,HVAC_Server,2.397,Main
2026-04-19 11:00:00,Lighting_Floors,2.105,Main
2026-04-19 11:00:00,UPS_Bank,4.108,Main
2026-04-19 11:00:00,Computers,2.086,Main
2026-04-19 12:00:00,HVAC_Main,2.624,Main
2026-04-19 12:00:00,HVAC_Server,4.665,Main
2026-04-19 12:00:00,Lighting_Floors,4.37,Main
2026-04-19 12:00:00,UPS_Bank,4.619,Main
2026-04-19 12:00:00,Computers,3.326,Main
2026-04-19 13:00:00,HVAC_Main,2.226,Main
2026-04-19 13:00:00,HVAC_Server,3.418,Main
2026-04-19 13:00:00,Lighting_Floors,3.947,Main
2026-04-19 13:00:00,UPS_Bank,2.915,Main
2026-04-19 13:00:00,Computers,3.217,Main
2026-04-19 14:00:00,HVAC_Main,3.995,Main
2026-04-19 14:00:00,HVAC_Server,3.141,Main
2026-04-19 14:00:00,Lighting_Floors,2.774,Main
2026-04-19 14:00:00,UPS_Bank,2.793,Main
2026-04-19 14:00:00,Computers,2.774,Main
2026-04-19 15:00:00,HVAC_Main,3.95,Main
2026-04-19 15:00:00,HVAC_Server,4.394,Main
2026-04-19 15:00:00,Lighting_Floors,4.689,Main
2026-04-19 15:00:00,UPS_Bank,2.176,Main
2026-04-19 15:00:00,Computers,2.863,Main
2026-04-19 16:00:00,HVAC_Main,2.155,Main
2026-04-19 16:00:00,HVAC_Server,1.538,Main
2026-04-19 16:00:00,Lighting_Floors,2.843,Main
2026-04-19 16:00:00,UPS_Bank,1.622,Main
2026-04-19 16:00:00,Computers,2.271,Main
2026-04-19 17:00:00,HVAC_Main,3.728,Main
2026-04-19 17:00:00,HVAC_Server,3.014,Main
2026-04-19 17:00:00,Lighting_Floors,2.444,Main
2026-04-19 17:00:00,UPS_Bank,1.59,Main
2026-04-19 17:00:00,Computers,2.802,Main
2026-04-19 18:00:00,HVAC_Main,1.751,Main
2026-04-19 18:00:00,HVAC_Server,1.733,Main
2026-04-19 18:00:00,Lighting_Floors,1.887,Main
2026-04-19 18:00:00,UPS_Bank,1.936,Main
2026-04-19 18:00:00,Computers,3.086,Main
2026-04-19 19:00:00,HVAC_Main,3.79,Main
2026-04-19 19:00:00,HVAC_Server,1.953,Main
2026-04-19 19:00:00,Lighting_Floors,2.25,Main
2026-04-19 19:00:00,UPS_Bank,3.986,Main
2026-04-19 19:00:00,Computers,3.639,Main
2026-04-19 20:00:00,HVAC_Main,1.882,Main
2026-04-19 20:00:00,HVAC_Server,2.465,Main
2026-04-19 20:00:00,Lighting_Floors,2.145,Main
2026-04-19 20:00:00,UPS_Bank,3.908,Main
2026-04-19 20:00:00,Computers,3.699,Main
2026-04-19 21:00:00,HVAC_Main,1.771,Main
2026-04-19 21:00:00,HVAC_Server,3.985,Main
2026-04-19 21:00:00,Lighting_Floors,2.889,Main
2026-04-19 21:00:00,UPS_Bank,2.628,Main
2026-04-19 21:00:00,Computers,2.852,Main
2026-04-19 22:00:00,HVAC_Main,1.837,Main
2026-04-19 22:00:00,HVAC_Server,3.577,Main
2026-04-19 22:00:00,Lighting_Floors,3.471,Main
2026-04-19 22:00:00,UPS_Bank,2.317,Main
2026-04-19 22:00:00,Computers,2.989,Main
